source_route,element,attribute,label,raw_url,resolved_url,type,status,final_url,fragment,target_route,owner
"/portfolio/airikai/","a","href","Agent handoff","products/wiremark/agent-handoff/","https://hardmagic.com/products/wiremark/agent-handoff/","internal","ok","https://hardmagic.com/products/wiremark/agent-handoff/","","/products/wiremark/agent-handoff/","route-owner"
"/portfolio/airikai/","a","href","Privacy & provenance","products/wiremark/privacy-provenance/","https://hardmagic.com/products/wiremark/privacy-provenance/","internal","ok","https://hardmagic.com/products/wiremark/privacy-provenance/","","/products/wiremark/privacy-provenance/","route-owner"
"/portfolio/airikai/","a","href","HardMagic Studio Image · motion · sound · form","products/studio/","https://hardmagic.com/products/studio/","internal","ok","https://hardmagic.com/products/studio/","","/products/studio/","route-owner"
"/portfolio/airikai/","a","href","Image","products/studio/image/","https://hardmagic.com/products/studio/image/","internal","ok","https://hardmagic.com/products/studio/image/","","/products/studio/image/","route-owner"
"/portfolio/airikai/","a","href","Video","products/studio/video/","https://hardmagic.com/products/studio/video/","internal","ok","https://hardmagic.com/products/studio/video/","","/products/studio/video/","route-owner"
"/portfolio/airikai/","a","href","Audio","products/studio/audio/","https://hardmagic.com/products/studio/audio/","internal","ok","https://hardmagic.com/products/studio/audio/","","/products/studio/audio/","route-owner"
"/portfolio/airikai/","a","href","Hybrid inference","products/studio/hybrid-inference/","https://hardmagic.com/products/studio/hybrid-inference/","internal","ok","https://hardmagic.com/products/studio/hybrid-inference/","","/products/studio/hybrid-inference/","route-owner"
"/portfolio/airikai/","a","href","HardMagic Agent (CLI) The `hm` command","products/cli/","https://hardmagic.com/products/cli/","internal","ok","https://hardmagic.com/products/cli/","","/products/cli/","route-owner"
"/portfolio/airikai/","a","href","Quickstart","products/cli/quickstart/","https://hardmagic.com/products/cli/quickstart/","internal","ok","https://hardmagic.com/products/cli/quickstart/","","/products/cli/quickstart/","route-owner"
"/portfolio/airikai/","a","href","Automation","products/cli/automation/","https://hardmagic.com/products/cli/automation/","internal","ok","https://hardmagic.com/products/cli/automation/","","/products/cli/automation/","route-owner"
"/portfolio/airikai/","a","href","Agent skills","products/cli/agent-skills/","https://hardmagic.com/products/cli/agent-skills/","internal","ok","https://hardmagic.com/products/cli/agent-skills/","","/products/cli/agent-skills/","route-owner"
"/portfolio/airikai/","a","href","Security","products/cli/security/","https://hardmagic.com/products/cli/security/","internal","ok","https://hardmagic.com/products/cli/security/","","/products/cli/security/","route-owner"
"/portfolio/airikai/","a","href","Photo Curator","products/photo-curator/","https://hardmagic.com/products/photo-curator/","internal","ok","https://hardmagic.com/products/photo-curator/","","/products/photo-curator/","route-owner"
"/portfolio/airikai/","a","href","GPU Router","products/gpu-router/","https://hardmagic.com/products/gpu-router/","internal","ok","https://hardmagic.com/products/gpu-router/","","/products/gpu-router/","route-owner"
"/portfolio/airikai/","a","href","Web Magic","products/web-magic/","https://hardmagic.com/products/web-magic/","internal","ok","https://hardmagic.com/products/web-magic/","","/products/web-magic/","route-owner"
"/portfolio/airikai/","a","href","All products","products/","https://hardmagic.com/products/","internal","ok","https://hardmagic.com/products/","","/products/","route-owner"
"/portfolio/airikai/","a","href","View all products →","products/","https://hardmagic.com/products/","internal","ok","https://hardmagic.com/products/","","/products/","route-owner"
"/portfolio/airikai/","a","href","Independent agentic media company A privately owned Delaware corporation building for the long horizon. Explore →","company/","https://hardmagic.com/company/","internal","ok","https://hardmagic.com/company/","","/company/","route-owner"
"/portfolio/airikai/","a","href","Corporation","company/","https://hardmagic.com/company/","internal","ok","https://hardmagic.com/company/","","/company/","route-owner"
"/portfolio/airikai/","a","href","Continuity","company/history/","https://hardmagic.com/company/history/","internal","ok","https://hardmagic.com/company/history/","","/company/history/","route-owner"
"/portfolio/airikai/","a","href","Founder","company/founder/","https://hardmagic.com/company/founder/","internal","ok","https://hardmagic.com/company/founder/","","/company/founder/","route-owner"
"/portfolio/airikai/","a","href","Selected experience","company/selected-experience/","https://hardmagic.com/company/selected-experience/","internal","ok","https://hardmagic.com/company/selected-experience/","","/company/selected-experience/","route-owner"
"/portfolio/airikai/","a","href","Principles","company/principles/","https://hardmagic.com/company/principles/","internal","ok","https://hardmagic.com/company/principles/","","/company/principles/","route-owner"
"/portfolio/airikai/","a","href","Operating model","company/operating-model/","https://hardmagic.com/company/operating-model/","internal","ok","https://hardmagic.com/company/operating-model/","","/company/operating-model/","route-owner"
"/portfolio/airikai/","a","href","Partners","company/partners/","https://hardmagic.com/company/partners/","internal","ok","https://hardmagic.com/company/partners/","","/company/partners/","route-owner"
"/portfolio/airikai/","a","href","Careers","company/careers/","https://hardmagic.com/company/careers/","internal","ok","https://hardmagic.com/company/careers/","","/company/careers/","route-owner"
"/portfolio/airikai/","a","href","Responsible AI","responsible-ai/","https://hardmagic.com/responsible-ai/","internal","ok","https://hardmagic.com/responsible-ai/","","/responsible-ai/","route-owner"
"/portfolio/airikai/","a","href","Security","security/","https://hardmagic.com/security/","internal","ok","https://hardmagic.com/security/","","/security/","route-owner"
"/portfolio/airikai/","a","href","Accessibility","accessibility/","https://hardmagic.com/accessibility/","internal","ok","https://hardmagic.com/accessibility/","","/accessibility/","route-owner"
"/portfolio/airikai/","a","href","Privacy","privacy/","https://hardmagic.com/privacy/","internal","ok","https://hardmagic.com/privacy/","","/privacy/","route-owner"
"/portfolio/airikai/","a","href","Advisory intake Route a consequential decision","services/executive-advisory/","https://hardmagic.com/services/executive-advisory/","internal","ok","https://hardmagic.com/services/executive-advisory/","","/services/executive-advisory/","route-owner"
"/portfolio/airikai/","a","href","Creative direction","contact/creative-direction/","https://hardmagic.com/contact/creative-direction/","internal","ok","https://hardmagic.com/contact/creative-direction/","","/contact/creative-direction/","route-owner"
"/portfolio/airikai/","a","href","GenAI","contact/genai/","https://hardmagic.com/contact/genai/","internal","ok","https://hardmagic.com/contact/genai/","","/contact/genai/","route-owner"
"/portfolio/airikai/","a","href","Media management","contact/media-management/","https://hardmagic.com/contact/media-management/","internal","ok","https://hardmagic.com/contact/media-management/","","/contact/media-management/","route-owner"
"/portfolio/airikai/","a","href","Start a conversation","contact/","https://hardmagic.com/contact/","internal","ok","https://hardmagic.com/contact/","","/contact/","route-owner"
"/portfolio/airikai/","a","href","View all company →","company/","https://hardmagic.com/company/","internal","ok","https://hardmagic.com/company/","","/company/","route-owner"
"/portfolio/airikai/","a","href","Enterprise advisory","contact/","https://hardmagic.com/contact/","internal","ok","https://hardmagic.com/contact/","","/contact/","route-owner"
"/portfolio/airikai/","img","src","Airikai portrait photography against a dark field.","/assets/airikai-portrait.nm8hnnmr_Z1jn4IV.avif","https://hardmagic.com/assets/airikai-portrait.nm8hnnmr_Z1jn4IV.avif","asset","asset-ok","https://hardmagic.com/assets/airikai-portrait.nm8hnnmr_Z1jn4IV.avif","","/assets/airikai-portrait.nm8hnnmr_Z1jn4IV.avif/","site-build"
"/portfolio/airikai/","img","srcset","Airikai portrait photography against a dark field.","/assets/airikai-portrait.nm8hnnmr_lzjSv.avif","https://hardmagic.com/assets/airikai-portrait.nm8hnnmr_lzjSv.avif","asset","asset-ok","https://hardmagic.com/assets/airikai-portrait.nm8hnnmr_lzjSv.avif","","/assets/airikai-portrait.nm8hnnmr_lzjSv.avif/","site-build"
"/portfolio/airikai/","img","srcset","Airikai portrait photography against a dark field.","/assets/airikai-portrait.nm8hnnmr_2syksG.avif","https://hardmagic.com/assets/airikai-portrait.nm8hnnmr_2syksG.avif","asset","asset-ok","https://hardmagic.com/assets/airikai-portrait.nm8hnnmr_2syksG.avif","","/assets/airikai-portrait.nm8hnnmr_2syksG.avif/","site-build"
"/portfolio/airikai/","img","srcset","Airikai portrait photography against a dark field.","/assets/airikai-portrait.nm8hnnmr_Z1jn4IV.avif","https://hardmagic.com/assets/airikai-portrait.nm8hnnmr_Z1jn4IV.avif","asset","asset-ok","https://hardmagic.com/assets/airikai-portrait.nm8hnnmr_Z1jn4IV.avif","","/assets/airikai-portrait.nm8hnnmr_Z1jn4IV.avif/","site-build"
"/portfolio/airikai/","a","href","← All work","portfolio/","https://hardmagic.com/portfolio/","internal","ok","https://hardmagic.com/portfolio/","","/portfolio/","route-owner"
"/portfolio/airikai/","img","src","A dancer extends through a high kick in a movement photograph.","/assets/airikai-motion.CdW_YEoq_Z2gnHER.avif","https://hardmagic.com/assets/airikai-motion.CdW_YEoq_Z2gnHER.avif","asset","asset-ok","https://hardmagic.com/assets/airikai-motion.CdW_YEoq_Z2gnHER.avif","","/assets/airikai-motion.CdW_YEoq_Z2gnHER.avif/","site-build"
"/portfolio/airikai/","img","srcset","A dancer extends through a high kick in a movement photograph.","/assets/airikai-motion.CdW_YEoq_Uqnva.avif","https://hardmagic.com/assets/airikai-motion.CdW_YEoq_Uqnva.avif","asset","asset-ok","https://hardmagic.com/assets/airikai-motion.CdW_YEoq_Uqnva.avif","","/assets/airikai-motion.CdW_YEoq_Uqnva.avif/","site-build"
"/portfolio/airikai/","img","srcset","A dancer extends through a high kick in a movement photograph.","/assets/airikai-motion.CdW_YEoq_Z2ab1Qk.avif","https://hardmagic.com/assets/airikai-motion.CdW_YEoq_Z2ab1Qk.avif","asset","asset-ok","https://hardmagic.com/assets/airikai-motion.CdW_YEoq_Z2ab1Qk.avif","","/assets/airikai-motion.CdW_YEoq_Z2ab1Qk.avif/","site-build"
"/portfolio/airikai/","img","srcset","A dancer extends through a high kick in a movement photograph.","/assets/airikai-motion.CdW_YEoq_Z2gnHER.avif","https://hardmagic.com/assets/airikai-motion.CdW_YEoq_Z2gnHER.avif","asset","asset-ok","https://hardmagic.com/assets/airikai-motion.CdW_YEoq_Z2gnHER.avif","","/assets/airikai-motion.CdW_YEoq_Z2gnHER.avif/","site-build"
"/portfolio/airikai/","img","src","An editorial portrait from the Airikai visual system: a shadowed figure in black with a vivid red tie.","/assets/airikai-editorial-8k-restored.BGkjvsKR_107BhM.avif","https://hardmagic.com/assets/airikai-editorial-8k-restored.BGkjvsKR_107BhM.avif","asset","asset-ok","https://hardmagic.com/assets/airikai-editorial-8k-restored.BGkjvsKR_107BhM.avif","","/assets/airikai-editorial-8k-restored.BGkjvsKR_107BhM.avif/","site-build"
"/portfolio/airikai/","img","srcset","An editorial portrait from the Airikai visual system: a shadowed figure in black with a vivid red tie.","/assets/airikai-editorial-8k-restored.BGkjvsKR_mKiui.avif","https://hardmagic.com/assets/airikai-editorial-8k-restored.BGkjvsKR_mKiui.avif","asset","asset-ok","https://hardmagic.com/assets/airikai-editorial-8k-restored.BGkjvsKR_mKiui.avif","","/assets/airikai-editorial-8k-restored.BGkjvsKR_mKiui.avif/","site-build"
"/portfolio/airikai/","img","srcset","An editorial portrait from the Airikai visual system: a shadowed figure in black with a vivid red tie.","/assets/airikai-editorial-8k-restored.BGkjvsKR_Z1u4vNN.avif","https://hardmagic.com/assets/airikai-editorial-8k-restored.BGkjvsKR_Z1u4vNN.avif","asset","asset-ok","https://hardmagic.com/assets/airikai-editorial-8k-restored.BGkjvsKR_Z1u4vNN.avif","","/assets/airikai-editorial-8k-restored.BGkjvsKR_Z1u4vNN.avif/","site-build"
"/portfolio/airikai/","img","srcset","An editorial portrait from the Airikai visual system: a shadowed figure in black with a vivid red tie.","/assets/airikai-editorial-8k-restored.BGkjvsKR_107BhM.avif","https://hardmagic.com/assets/airikai-editorial-8k-restored.BGkjvsKR_107BhM.avif","asset","asset-ok","https://hardmagic.com/assets/airikai-editorial-8k-restored.BGkjvsKR_107BhM.avif","","/assets/airikai-editorial-8k-restored.BGkjvsKR_107BhM.avif/","site-build"
"/portfolio/airikai/","a","href","HardMagic Studio","products/studio/","https://hardmagic.com/products/studio/","internal","ok","https://hardmagic.com/products/studio/","","/products/studio/","route-owner"
"/portfolio/airikai/","a","href","Next case study FashionX ↗","portfolio/fashionx/","https://hardmagic.com/portfolio/fashionx/","internal","ok","https://hardmagic.com/portfolio/fashionx/","","/portfolio/fashionx/","route-owner"
"/portfolio/airikai/","a","href","HardMagic home","./","https://hardmagic.com/","internal","ok","https://hardmagic.com/","","/","route-owner"
"/portfolio/airikai/","img","src","HardMagic","/assets/hardmagic-wordmark.3FJu5chC.svg","https://hardmagic.com/assets/hardmagic-wordmark.3FJu5chC.svg","asset","asset-ok","https://hardmagic.com/assets/hardmagic-wordmark.3FJu5chC.svg","","/assets/hardmagic-wordmark.3FJu5chC.svg/","site-build"
"/portfolio/airikai/","a","href","Executive advisory","services/executive-advisory/","https://hardmagic.com/services/executive-advisory/","internal","ok","https://hardmagic.com/services/executive-advisory/","","/services/executive-advisory/","route-owner"
"/portfolio/airikai/","a","href","Engagement models","engagements/","https://hardmagic.com/engagements/","internal","ok","https://hardmagic.com/engagements/","","/engagements/","route-owner"
"/portfolio/airikai/","a","href","Transformation sprint","engagements/transformation-sprint/","https://hardmagic.com/engagements/transformation-sprint/","internal","ok","https://hardmagic.com/engagements/transformation-sprint/","","/engagements/transformation-sprint/","route-owner"
"/portfolio/airikai/","a","href","Explore executive advisory","services/executive-advisory/","https://hardmagic.com/services/executive-advisory/","internal","ok","https://hardmagic.com/services/executive-advisory/","","/services/executive-advisory/","route-owner"
"/portfolio/airikai/","a","href","Technical briefs","briefs/","https://hardmagic.com/briefs/","internal","ok","https://hardmagic.com/briefs/","","/briefs/","route-owner"
"/portfolio/airikai/","a","href","Generative media operating system","briefs/generative-media-operating-system/","https://hardmagic.com/briefs/generative-media-operating-system/","internal","ok","https://hardmagic.com/briefs/generative-media-operating-system/","","/briefs/generative-media-operating-system/","route-owner"
"/portfolio/airikai/","a","href","Intelligent media asset estate","briefs/intelligent-media-asset-estate/","https://hardmagic.com/briefs/intelligent-media-asset-estate/","internal","ok","https://hardmagic.com/briefs/intelligent-media-asset-estate/","","/briefs/intelligent-media-asset-estate/","route-owner"
"/portfolio/airikai/","a","href","Latest insights","insights/","https://hardmagic.com/insights/","internal","ok","https://hardmagic.com/insights/","","/insights/","route-owner"
"/portfolio/airikai/","a","href","Horizon 2035","horizon/","https://hardmagic.com/horizon/","internal","ok","https://hardmagic.com/horizon/","","/horizon/","route-owner"
"/portfolio/airikai/","a","href","Methods","methods/","https://hardmagic.com/methods/","internal","ok","https://hardmagic.com/methods/","","/methods/","route-owner"
"/portfolio/airikai/","a","href","WireMark","products/wiremark/","https://hardmagic.com/products/wiremark/","internal","ok","https://hardmagic.com/products/wiremark/","","/products/wiremark/","route-owner"
"/portfolio/airikai/","a","href","HardMagic Studio","products/studio/","https://hardmagic.com/products/studio/","internal","ok","https://hardmagic.com/products/studio/","","/products/studio/","route-owner"
"/portfolio/airikai/","a","href","HardMagic Agent (CLI)","products/cli/","https://hardmagic.com/products/cli/","internal","ok","https://hardmagic.com/products/cli/","","/products/cli/","route-owner"
"/portfolio/airikai/","a","href","Web Magic","products/web-magic/","https://hardmagic.com/products/web-magic/","internal","ok","https://hardmagic.com/products/web-magic/","","/products/web-magic/","route-owner"
"/portfolio/airikai/","a","href","About HardMagic","company/","https://hardmagic.com/company/","internal","ok","https://hardmagic.com/company/","","/company/","route-owner"
"/portfolio/airikai/","a","href","Operating model","company/operating-model/","https://hardmagic.com/company/operating-model/","internal","ok","https://hardmagic.com/company/operating-model/","","/company/operating-model/","route-owner"
"/portfolio/airikai/","a","href","Privacy","privacy/","https://hardmagic.com/privacy/","internal","ok","https://hardmagic.com/privacy/","","/privacy/","route-owner"
"/portfolio/airikai/","meta","content","og:url","https://hardmagic.com/portfolio/airikai/","https://hardmagic.com/portfolio/airikai/","metadata","ok","https://hardmagic.com/portfolio/airikai/","","/portfolio/airikai/","seo"
"/portfolio/airikai/","meta","content","og:image","https://hardmagic.com/og-hardmagic.svg","https://hardmagic.com/og-hardmagic.svg","metadata","asset-ok","https://hardmagic.com/og-hardmagic.svg","","/og-hardmagic.svg/","seo"
"/portfolio/fashionx/","link","href","canonical","https://hardmagic.com/portfolio/fashionx/","https://hardmagic.com/portfolio/fashionx/","metadata","ok","https://hardmagic.com/portfolio/fashionx/","","/portfolio/fashionx/","seo"
"/portfolio/fashionx/","link","href","icon","favicon.svg","https://hardmagic.com/favicon.svg","asset","asset-ok","https://hardmagic.com/favicon.svg","","/favicon.svg/","site-build"
"/portfolio/fashionx/","link","href","stylesheet","/assets/BaseLayout.DotBEs6i.css","https://hardmagic.com/assets/BaseLayout.DotBEs6i.css","asset","asset-ok","https://hardmagic.com/assets/BaseLayout.DotBEs6i.css","","/assets/BaseLayout.DotBEs6i.css/","site-build"
"/portfolio/fashionx/","a","href","Skip to content","/portfolio/fashionx/#main","https://hardmagic.com/portfolio/fashionx/#main","internal","ok","https://hardmagic.com/portfolio/fashionx/#main","main","/portfolio/fashionx/","route-owner"
"/portfolio/fashionx/","a","href","HardMagic home","./","https://hardmagic.com/","internal","ok","https://hardmagic.com/","","/","route-owner"
"/portfolio/fashionx/","img","src","HardMagic","/assets/hardmagic-wordmark.3FJu5chC.svg","https://hardmagic.com/assets/hardmagic-wordmark.3FJu5chC.svg","asset","asset-ok","https://hardmagic.com/assets/hardmagic-wordmark.3FJu5chC.svg","","/assets/hardmagic-wordmark.3FJu5chC.svg/","site-build"
"/portfolio/fashionx/","a","href","Selected creative practice Brands, campaigns, images, experiences, and intelligent media built to leave a mark. Explore →","portfolio/","https://hardmagic.com/portfolio/","internal","ok","https://hardmagic.com/portfolio/","","/portfolio/","route-owner"
"/portfolio/fashionx/","a","href","Human + agent loop Intent to evidence","methods/human-agent-creative-loop/","https://hardmagic.com/methods/human-agent-creative-loop/","internal","ok","https://hardmagic.com/methods/human-agent-creative-loop/","","/methods/human-agent-creative-loop/","route-owner"
"/portfolio/fashionx/","a","href","Agent handoff","products/wiremark/agent-handoff/","https://hardmagic.com/products/wiremark/agent-handoff/","internal","ok","https://hardmagic.com/products/wiremark/agent-handoff/","","/products/wiremark/agent-handoff/","route-owner"
"/portfolio/fashionx/","a","href","Agent skills","products/cli/agent-skills/","https://hardmagic.com/products/cli/agent-skills/","internal","ok","https://hardmagic.com/products/cli/agent-skills/","","/products/cli/agent-skills/","route-owner"
"/portfolio/fashionx/","a","href","GenAI production","insights/from-prompting-to-production-systems/","https://hardmagic.com/insights/from-prompting-to-production-systems/","internal","ok","https://hardmagic.com/insights/from-prompting-to-production-systems/","","/insights/from-prompting-to-production-systems/","route-owner"
"/portfolio/fashionx/","a","href","HardMagic Studio Multimodal production","products/studio/","https://hardmagic.com/products/studio/","internal","ok","https://hardmagic.com/products/studio/","","/products/studio/","route-owner"
"/portfolio/fashionx/","a","href","WireMark Canvas to source","products/wiremark/","https://hardmagic.com/products/wiremark/","internal","ok","https://hardmagic.com/products/wiremark/","","/products/wiremark/","route-owner"
"/portfolio/fashionx/","a","href","HardMagic Agent (CLI)","products/cli/","https://hardmagic.com/products/cli/","internal","ok","https://hardmagic.com/products/cli/","","/products/cli/","route-owner"
"/portfolio/fashionx/","a","href","Web Magic","products/web-magic/","https://hardmagic.com/products/web-magic/","internal","ok","https://hardmagic.com/products/web-magic/","","/products/web-magic/","route-owner"
"/portfolio/fashionx/","a","href","State Parks Documentary · place","portfolio/state-parks/","https://hardmagic.com/portfolio/state-parks/","internal","ok","https://hardmagic.com/portfolio/state-parks/","","/portfolio/state-parks/","route-owner"
"/portfolio/fashionx/","a","href","FashionX Art direction · production","portfolio/fashionx/","https://hardmagic.com/portfolio/fashionx/","internal","ok","https://hardmagic.com/portfolio/fashionx/","","/portfolio/fashionx/","route-owner"
"/portfolio/fashionx/","a","href","Pranashama Brand · editorial commerce","portfolio/pranashama/","https://hardmagic.com/portfolio/pranashama/","internal","ok","https://hardmagic.com/portfolio/pranashama/","","/portfolio/pranashama/","route-owner"
"/portfolio/fashionx/","a","href","Tao Cottage Experience · hospitality","portfolio/tao-cottage/","https://hardmagic.com/portfolio/tao-cottage/","internal","ok","https://hardmagic.com/portfolio/tao-cottage/","","/portfolio/tao-cottage/","route-owner"
"/portfolio/fashionx/","a","href","FocusPass","portfolio/focuspass/","https://hardmagic.com/portfolio/focuspass/","internal","ok","https://hardmagic.com/portfolio/focuspass/","","/portfolio/focuspass/","route-owner"
"/portfolio/fashionx/","a","href","Pedadida","portfolio/pedadida/","https://hardmagic.com/portfolio/pedadida/","internal","ok","https://hardmagic.com/portfolio/pedadida/","","/portfolio/pedadida/","route-owner"
"/portfolio/fashionx/","a","href","Airikai","portfolio/airikai/","https://hardmagic.com/portfolio/airikai/","internal","ok","https://hardmagic.com/portfolio/airikai/","","/portfolio/airikai/","route-owner"
"/portfolio/fashionx/","a","href","Taolo","portfolio/taolo/","https://hardmagic.com/portfolio/taolo/","internal","ok","https://hardmagic.com/portfolio/taolo/","","/portfolio/taolo/","route-owner"
"/portfolio/fashionx/","a","href","View all work →","portfolio/","https://hardmagic.com/portfolio/","internal","ok","https://hardmagic.com/portfolio/","","/portfolio/","route-owner"
"/portfolio/fashionx/","a","href","Independent senior practice Bring us the decision that crosses creative, technical, and organizational boundaries. Explore →","services/executive-advisory/","https://hardmagic.com/services/executive-advisory/","internal","ok","https://hardmagic.com/services/executive-advisory/","","/services/executive-advisory/","route-owner"
"/portfolio/fashionx/","a","href","Executive advisory Senior counsel for consequential decisions","services/executive-advisory/","https://hardmagic.com/services/executive-advisory/","internal","ok","https://hardmagic.com/services/executive-advisory/","","/services/executive-advisory/","route-owner"
"/portfolio/fashionx/","a","href","Creative direction","services/creative-direction/","https://hardmagic.com/services/creative-direction/","internal","ok","https://hardmagic.com/services/creative-direction/","","/services/creative-direction/","route-owner"
"/portfolio/fashionx/","a","href","Marketing consulting","services/marketing-consulting/","https://hardmagic.com/services/marketing-consulting/","internal","ok","https://hardmagic.com/services/marketing-consulting/","","/services/marketing-consulting/","route-owner"
"/portfolio/fashionx/","a","href","Brand systems","services/brand-systems/","https://hardmagic.com/services/brand-systems/","internal","ok","https://hardmagic.com/services/brand-systems/","","/services/brand-systems/","route-owner"
"/portfolio/fashionx/","a","href","GenAI strategy","services/genai-strategy/","https://hardmagic.com/services/genai-strategy/","internal","ok","https://hardmagic.com/services/genai-strategy/","","/services/genai-strategy/","route-owner"
"/portfolio/fashionx/","a","href","Creative technology","services/creative-technology/","https://hardmagic.com/services/creative-technology/","internal","ok","https://hardmagic.com/services/creative-technology/","","/services/creative-technology/","route-owner"
"/portfolio/fashionx/","a","href","Media management","services/media-management/","https://hardmagic.com/services/media-management/","internal","ok","https://hardmagic.com/services/media-management/","","/services/media-management/","route-owner"
"/portfolio/fashionx/","a","href","Content operations","services/content-operations/","https://hardmagic.com/services/content-operations/","internal","ok","https://hardmagic.com/services/content-operations/","","/services/content-operations/","route-owner"
"/portfolio/fashionx/","a","href","Compare engagement models Choose the right working relationship","engagements/","https://hardmagic.com/engagements/","internal","ok","https://hardmagic.com/engagements/","","/engagements/","route-owner"
"/portfolio/fashionx/","a","href","Transformation sprint","engagements/transformation-sprint/","https://hardmagic.com/engagements/transformation-sprint/","internal","ok","https://hardmagic.com/engagements/transformation-sprint/","","/engagements/transformation-sprint/","route-owner"
"/portfolio/fashionx/","a","href","Fractional creative office","engagements/fractional-creative-office/","https://hardmagic.com/engagements/fractional-creative-office/","internal","ok","https://hardmagic.com/engagements/fractional-creative-office/","","/engagements/fractional-creative-office/","route-owner"
"/portfolio/fashionx/","a","href","GenAI lab","engagements/genai-lab/","https://hardmagic.com/engagements/genai-lab/","internal","ok","https://hardmagic.com/engagements/genai-lab/","","/engagements/genai-lab/","route-owner"
"/portfolio/fashionx/","a","href","Managed media desk","engagements/managed-media-desk/","https://hardmagic.com/engagements/managed-media-desk/","internal","ok","https://hardmagic.com/engagements/managed-media-desk/","","/engagements/managed-media-desk/","route-owner"
"/portfolio/fashionx/","a","href","Product launch room","engagements/product-launch-room/","https://hardmagic.com/engagements/product-launch-room/","internal","ok","https://hardmagic.com/engagements/product-launch-room/","","/engagements/product-launch-room/","route-owner"
"/portfolio/fashionx/","a","href","Media & entertainment","industries/media-entertainment/","https://hardmagic.com/industries/media-entertainment/","internal","ok","https://hardmagic.com/industries/media-entertainment/","","/industries/media-entertainment/","route-owner"
"/portfolio/fashionx/","a","href","Consumer brands","industries/consumer-brands/","https://hardmagic.com/industries/consumer-brands/","internal","ok","https://hardmagic.com/industries/consumer-brands/","","/industries/consumer-brands/","route-owner"
"/portfolio/fashionx/","a","href","Sports & wellness","industries/sports-wellness/","https://hardmagic.com/industries/sports-wellness/","internal","ok","https://hardmagic.com/industries/sports-wellness/","","/industries/sports-wellness/","route-owner"
"/portfolio/fashionx/","a","href","Software platforms","industries/software-platforms/","https://hardmagic.com/industries/software-platforms/","internal","ok","https://hardmagic.com/industries/software-platforms/","","/industries/software-platforms/","route-owner"
"/portfolio/fashionx/","a","href","All industry dossiers","industries/","https://hardmagic.com/industries/","internal","ok","https://hardmagic.com/industries/","","/industries/","route-owner"
"/portfolio/fashionx/","a","href","View all work with us →","services/","https://hardmagic.com/services/","internal","ok","https://hardmagic.com/services/","","/services/","route-owner"
"/portfolio/fashionx/","a","href","HardMagic / Horizon 2035 Twelve sourced future scenarios for the people deciding what media becomes. Explore →","horizon/","https://hardmagic.com/horizon/","internal","ok","https://hardmagic.com/horizon/","","/horizon/","route-owner"
"/portfolio/fashionx/","a","href","Latest insights Operational arguments for decision-makers","insights/","https://hardmagic.com/insights/","internal","ok","https://hardmagic.com/insights/","","/insights/","route-owner"
"/portfolio/fashionx/","a","href","Technical briefs Private, evidence-led decision guides","briefs/","https://hardmagic.com/briefs/","internal","ok","https://hardmagic.com/briefs/","","/briefs/","route-owner"
"/portfolio/fashionx/","a","href","Horizon 2035 Twelve future scenarios","horizon/","https://hardmagic.com/horizon/","internal","ok","https://hardmagic.com/horizon/","","/horizon/","route-owner"
"/portfolio/fashionx/","a","href","Methods","methods/","https://hardmagic.com/methods/","internal","ok","https://hardmagic.com/methods/","","/methods/","route-owner"
"/portfolio/fashionx/","a","href","Editorial policy","editorial-policy/","https://hardmagic.com/editorial-policy/","internal","ok","https://hardmagic.com/editorial-policy/","","/editorial-policy/","route-owner"
"/portfolio/fashionx/","a","href","Creative direction","insights/creative-direction-after-model-abundance/","https://hardmagic.com/insights/creative-direction-after-model-abundance/","internal","ok","https://hardmagic.com/insights/creative-direction-after-model-abundance/","","/insights/creative-direction-after-model-abundance/","route-owner"
"/portfolio/fashionx/","a","href","Brand memory","insights/brand-memory-in-generative-systems/","https://hardmagic.com/insights/brand-memory-in-generative-systems/","internal","ok","https://hardmagic.com/insights/brand-memory-in-generative-systems/","","/insights/brand-memory-in-generative-systems/","route-owner"
"/portfolio/fashionx/","a","href","Human + agent loop","methods/human-agent-creative-loop/","https://hardmagic.com/methods/human-agent-creative-loop/","internal","ok","https://hardmagic.com/methods/human-agent-creative-loop/","","/methods/human-agent-creative-loop/","route-owner"
"/portfolio/fashionx/","a","href","Accessibility as editorial","methods/accessibility-as-editorial/","https://hardmagic.com/methods/accessibility-as-editorial/","internal","ok","https://hardmagic.com/methods/accessibility-as-editorial/","","/methods/accessibility-as-editorial/","route-owner"
"/portfolio/fashionx/","a","href","Hybrid inference","methods/hybrid-inference/","https://hardmagic.com/methods/hybrid-inference/","internal","ok","https://hardmagic.com/methods/hybrid-inference/","","/methods/hybrid-inference/","route-owner"
"/portfolio/fashionx/","a","href","Agent operations","insights/the-case-for-agent-readable-creative-operations/","https://hardmagic.com/insights/the-case-for-agent-readable-creative-operations/","internal","ok","https://hardmagic.com/insights/the-case-for-agent-readable-creative-operations/","","/insights/the-case-for-agent-readable-creative-operations/","route-owner"
"/portfolio/fashionx/","a","href","Provenance","insights/provenance-without-killing-creative-flow/","https://hardmagic.com/insights/provenance-without-killing-creative-flow/","internal","ok","https://hardmagic.com/insights/provenance-without-killing-creative-flow/","","/insights/provenance-without-killing-creative-flow/","route-owner"
